rcasiteid,rcapid,x,y
C0606W01,C0606W012,-110.94,39.34
C0606W01,C0606W013,-110.94,39.34
C0606W01,C0606W014,-110.94,39.34
C0606W01,C0606W015,-110.94,39.34
C0606W03,C0606W031,-109.8,40.37
C0606W03,C0606W032,-109.8,40.37
C0606W03,C0606W033,-109.8,40.37
C0606W03,C0606W034,-109.8,40.37
C0606W03,C0606W035,-109.8,40.37
C0607C01,C0607C011,-109.31,37.84
C0607C01,C0607C012,-109.31,37.84
C0607C01,C0607C013,-109.31,37.84
C0607C01,C0607C014,-109.31,37.84
C0607C01,C0607C015,-109.31,37.84
C0607C02,C0607C021,-109.16,37.77
C0607C02,C0607C022,-109.16,37.77
C0607C02,C0607C023,-109.16,37.77
C0607C02,C0607C024,-109.16,37.77
C0607C02,C0607C025,-109.16,37.77
C0607F01,C0607F011,-109.41,37.69
C0607F01,C0607F012,-109.41,37.69
C0607F01,C0607F013,-109.41,37.69
C0607F01,C0607F014,-109.41,37.69
C0607F01,C0607F015,-109.41,37.69
C0607R01,C0607R011,-111.67,39.64
C0607R01,C0607R012,-111.67,39.64
C0607R01,C0607R013,-111.67,39.64
C0607R01,C0607R014,-111.67,39.64
C0607R01,C0607R015,-111.67,39.64
C0607R05,C0607R051,-112.13,39.31
C0607R05,C0607R052,-112.13,39.31
C0607R05,C0607R053,-112.13,39.31
C0607R05,C0607R054,-112.13,39.31
C0607R05,C0607R055,-112.13,39.31
C0607R11,C0607R111,-113.27,37.49
C0607R11,C0607R112,-113.27,37.49
C0607R11,C0607R113,-113.27,37.49
C0607R11,C0607R114,-113.27,37.49
C0607R11,C0607R115,-113.27,37.49
C0607R14,C0607R141,-110.83,39.38
C0607R14,C0607R142,-110.83,39.38
C0607R14,C0607R143,-110.83,39.38
C0607R14,C0607R144,-110.83,39.38
C0607R14,C0607R145,-110.83,39.38
C0607W04,C0607W041,-109.96,40.27
C0607W04,C0607W042,-109.96,40.27
C0607W04,C0607W043,-109.96,40.27
C0607W04,C0607W044,-109.96,40.27
C0607W04,C0607W045,-109.96,40.27
C0608R18,C0608R181,-112.01,38.11
C0608R18,C0608R182,-112.01,38.11
C0608R18,C0608R183,-112.01,38.11
C0608R18,C0608R184,-112.01,38.11
C0608R18,C0608R185,-112.01,38.11
C0608W04,C0608W041,-109.87,40.42
C0608W04,C0608W042,-109.87,40.42
C0608W04,C0608W043,-109.87,40.42
C0608W04,C0608W044,-109.87,40.42
C0608W04,C0608W045,-109.87,40.42
C0609P03,C0609P031,-109.48,40.45
C0609P03,C0609P032,-109.48,40.45
C0609P03,C0609P033,-109.48,40.45
C0609P03,C0609P034,-109.48,40.45
C0609P03,C0609P035,-109.48,40.45
C0609R01,C0609R011,-110.66,39.5
C0609R01,C0609R012,-110.66,39.5
C0609R01,C0609R013,-110.66,39.5
C0609R01,C0609R014,-110.66,39.5
C0609R01,C0609R015,-110.66,39.5
C0609W01,C0609W011,-111.2,38.95
C0609W01,C0609W012,-111.2,38.95
C0609W01,C0609W013,-111.2,38.95
C0609W01,C0609W014,-111.2,38.95
C0609W01,C0609W015,-111.2,38.95
C0610P08,C0610P081,-110.93,39.34
C0610P08,C0610P082,-110.93,39.34
C0610P08,C0610P083,-110.93,39.34
C0610P08,C0610P084,-110.93,39.34
C0610P08,C0610P085,-110.93,39.34
C0612R01,C0612R011,-111.48,39.69
C0612R01,C0612R012,-111.48,39.69
C0612R01,C0612R013,-111.48,39.69
C0612R01,C0612R014,-111.48,39.69
C0612R01,C0612R015,-111.48,39.69
C0801R02,C0801R021,-111.24,36.61
C0801R02,C0801R022,-111.24,36.61
C0801R02,C0801R023,-111.24,36.61
C0801R02,C0801R024,-111.24,36.61
C0801R02,C0801R025,-111.24,36.61
C0801R03,C0801R031,-111.04,36.45
C0801R03,C0801R032,-111.04,36.45
C0801R03,C0801R033,-111.04,36.45
C0801R03,C0801R034,-111.04,36.45
C0801R03,C0801R035,-111.04,36.45
C0801R05,C0801R051,-110.74,36.51
C0801R05,C0801R052,-110.74,36.51
C0801R05,C0801R053,-110.74,36.51
C0801R05,C0801R054,-110.74,36.51
C0801R05,C0801R055,-110.74,36.51
C0801R13,C0801R131,-110.61,36.0
C0801R13,C0801R132,-110.61,36.0
C0801R13,C0801R133,-110.61,36.0
C0801R13,C0801R134,-110.61,36.0
C0801R13,C0801R135,-110.61,36.0
C0801W02,C0801W021,-111.42,37.9
C0801W02,C0801W022,-111.42,37.9
C0801W02,C0801W023,-111.42,37.9
C0801W02,C0801W024,-111.42,37.9
C0801W02,C0801W025,-111.42,37.9
C0802P03,C0802P031,-109.47,38.51
C0802P03,C0802P032,-109.47,38.51
C0802P03,C0802P033,-109.47,38.51
C0802P03,C0802P034,-109.47,38.51
C0802P03,C0802P035,-109.47,38.51
C0802R02,C0802R021,-113.17,37.12
C0802R02,C0802R022,-113.17,37.12
C0802R02,C0802R023,-113.17,37.12
C0802R02,C0802R024,-113.17,37.12
C0802R02,C0802R025,-113.17,37.12
C0802R05,C0802R051,-113.1,37.06
C0802R05,C0802R052,-113.1,37.06
C0802R05,C0802R053,-113.1,37.06
C0802R05,C0802R054,-113.1,37.06
C0802R05,C0802R055,-113.1,37.06
C0803R06,C0803R061,-110.79,38.09
C0803R06,C0803R062,-110.79,38.09
C0803R06,C0803R063,-110.79,38.09
C0803R06,C0803R064,-110.79,38.09
C0803R06,C0803R065,-110.79,38.09
C0804F01,C0804F011,-110.48,36.31
C0804F01,C0804F012,-110.48,36.31
C0804F01,C0804F013,-110.48,36.31
C0804F01,C0804F014,-110.48,36.31
C0804F01,C0804F015,-110.48,36.31
C0804F04,C0804F041,-109.84,38.56
C0804F04,C0804F042,-109.84,38.56
C0804F04,C0804F043,-109.84,38.56
C0804F04,C0804F044,-109.84,38.56
C0804F04,C0804F045,-109.84,38.56
C0804F06,C0804F061,-113.18,37.27
C0804F06,C0804F062,-113.18,37.27
C0804F06,C0804F063,-113.18,37.27
C0804F06,C0804F064,-113.18,37.27
C0804F06,C0804F065,-113.18,37.27
C0804R04,C0804R041,-113.61,35.67
C0804R04,C0804R042,-113.61,35.67
C0804R04,C0804R043,-113.61,35.67
C0804R04,C0804R044,-113.61,35.67
C0804R04,C0804R045,-113.61,35.67
C0804R11,C0804R111,-110.16,38.47
C0804R11,C0804R112,-110.16,38.47
C0804R11,C0804R113,-110.16,38.47
C0804R11,C0804R114,-110.16,38.47
C0804R11,C0804R115,-110.16,38.47
C0804R15,C0804R151,-110.64,37.12
C0804R15,C0804R152,-110.64,37.12
C0804R15,C0804R153,-110.64,37.12
C0804R15,C0804R154,-110.64,37.12
C0804R15,C0804R155,-110.64,37.12
C0804R16,C0804R161,-112.35,35.75
C0804R16,C0804R162,-112.35,35.75
C0804R16,C0804R163,-112.35,35.75
C0804R16,C0804R164,-112.35,35.75
C0804R16,C0804R165,-112.35,35.75
C0804R19,C0804R191,-112.49,35.73
C0804R19,C0804R192,-112.49,35.73
C0804R19,C0804R193,-112.49,35.73
C0804R19,C0804R194,-112.49,35.73
C0804R19,C0804R195,-112.49,35.73
C0805F03,C0805F031,-110.15,36.57
C0805F03,C0805F032,-110.15,36.57
C0805F03,C0805F033,-110.15,36.57
C0805F03,C0805F034,-110.15,36.57
C0805F03,C0805F035,-110.15,36.57
C0805F05,C0805F051,-109.2,35.69
C0805F05,C0805F052,-109.2,35.69
C0805F05,C0805F053,-109.2,35.69
C0805F05,C0805F054,-109.2,35.69
C0805F05,C0805F055,-109.2,35.69
C0805P03,C0805P031,-109.17,35.9
C0805P03,C0805P032,-109.17,35.9
C0805P03,C0805P033,-109.17,35.9
C0805P03,C0805P034,-109.17,35.9
C0805P03,C0805P035,-109.17,35.9
C0805R12,C0805R121,-110.11,36.8
C0805R12,C0805R122,-110.11,36.8
C0805R12,C0805R123,-110.11,36.8
C0805R12,C0805R124,-110.11,36.8
C0805R12,C0805R125,-110.11,36.8
C0805R16,C0805R161,-112.38,35.69
C0805R16,C0805R162,-112.38,35.69
C0805R16,C0805R163,-112.38,35.69
C0805R16,C0805R164,-112.38,35.69
C0805R16,C0805R165,-112.38,35.69
C0806F02,C0806F021,-109.58,37.29
C0806F02,C0806F022,-109.58,37.29
C0806F02,C0806F023,-109.58,37.29
C0806F02,C0806F024,-109.58,37.29
C0806F02,C0806F025,-109.58,37.29
C0806P01,C0806P011,-113.2,37.33
C0806P01,C0806P012,-113.2,37.33
C0806P01,C0806P013,-113.2,37.33
C0806P01,C0806P014,-113.2,37.33
C0806P01,C0806P015,-113.2,37.33
C0806P85,C0806P851,-113.2,37.32
C0806P85,C0806P852,-113.2,37.32
C0806P85,C0806P853,-113.2,37.32
C0806P85,C0806P854,-113.2,37.32
C0806P85,C0806P855,-113.2,37.32
C0806R01,C0806R011,-113.17,37.12
C0806R01,C0806R012,-113.17,37.12
C0806R01,C0806R013,-113.17,37.12
C0806R01,C0806R014,-113.17,37.12
C0806R01,C0806R015,-113.17,37.12
C0806R06,C0806R061,-109.86,35.71
C0806R06,C0806R062,-109.86,35.71
C0806R06,C0806R063,-109.86,35.71
C0806R06,C0806R064,-109.86,35.71
C0806R06,C0806R065,-109.86,35.71
C0806R07,C0806R071,-113.15,36.72
C0806R07,C0806R072,-113.15,36.72
C0806R07,C0806R073,-113.15,36.72
C0806R07,C0806R074,-113.15,36.72
C0806R07,C0806R075,-113.15,36.72
C0806R09,C0806R091,-109.68,35.68
C0806R09,C0806R092,-109.68,35.68
C0806R09,C0806R093,-109.68,35.68
C0806R09,C0806R094,-109.68,35.68
C0806R09,C0806R095,-109.68,35.68
C0806R12,C0806R121,-109.52,35.76
C0806R12,C0806R122,-109.52,35.76
C0806R12,C0806R123,-109.52,35.76
C0806R12,C0806R124,-109.52,35.76
C0806R12,C0806R125,-109.52,35.76
C0806R23,C0806R231,-109.97,35.58
C0806R23,C0806R232,-109.97,35.58
C0806R23,C0806R233,-109.97,35.58
C0806R23,C0806R234,-109.97,35.58
C0806R23,C0806R235,-109.97,35.58
C0807R01,C0807R011,-110.71,35.7
C0807R01,C0807R012,-110.71,35.7
C0807R01,C0807R013,-110.71,35.7
C0807R01,C0807R014,-110.71,35.7
C0807R01,C0807R015,-110.71,35.7
C0807R05,C0807R051,-112.88,36.7
C0807R05,C0807R052,-112.88,36.7
C0807R05,C0807R053,-112.88,36.7
C0807R05,C0807R054,-112.88,36.7
C0807R05,C0807R055,-112.88,36.7
C0807R07,C0807R071,-112.57,36.92
C0807R07,C0807R072,-112.57,36.92
C0807R07,C0807R073,-112.57,36.92
C0807R07,C0807R074,-112.57,36.92
C0807R07,C0807R075,-112.57,36.92
C0810F01,C0810F011,-112.59,35.63
C0810F01,C0810F012,-112.59,35.63
C0810F01,C0810F013,-112.59,35.63
C0810F01,C0810F014,-112.59,35.63
C0810F01,C0810F015,-112.59,35.63
C0811F01,C0811F011,-113.68,35.6
C0811F01,C0811F012,-113.68,35.6
C0811F01,C0811F013,-113.68,35.6
C0811F01,C0811F014,-113.68,35.6
C0811F01,C0811F015,-113.68,35.6
C0811F03,C0811F031,-109.17,38.02
C0811F03,C0811F032,-109.17,38.02
C0811F03,C0811F033,-109.17,38.02
C0811F03,C0811F034,-109.17,38.02
C0811F03,C0811F035,-109.17,38.02
C0812C02,C0812C021,-109.61,36.71
C0812C02,C0812C022,-109.61,36.71
C0812C02,C0812C023,-109.61,36.71
C0812C02,C0812C024,-109.61,36.71
C0812C02,C0812C025,-109.61,36.71
C0812R08,C0812R081,-109.85,35.51
C0812R08,C0812R082,-109.85,35.51
C0812R08,C0812R083,-109.85,35.51
C0812R08,C0812R084,-109.85,35.51
C0812R08,C0812R085,-109.85,35.51
C0813F01,C0813F011,-112.7,36.92
C0813F01,C0813F012,-112.7,36.92
C0813F01,C0813F013,-112.7,36.92
C0813F01,C0813F014,-112.7,36.92
C0813F01,C0813F015,-112.7,36.92
C0813R07,C0813R071,-113.79,35.81
C0813R07,C0813R072,-113.79,35.81
C0813R07,C0813R073,-113.79,35.81
C0813R07,C0813R074,-113.79,35.81
C0813R07,C0813R075,-113.79,35.81
C0814F01,C0814F011,-110.65,36.31
C0814F01,C0814F012,-110.65,36.31
C0814F01,C0814F013,-110.65,36.31
C0814F01,C0814F014,-110.65,36.31
C0814F01,C0814F015,-110.65,36.31
C0814F02,C0814F021,-112.29,37.11
C0814F02,C0814F022,-112.29,37.11
C0814F02,C0814F023,-112.29,37.11
C0814F02,C0814F024,-112.29,37.11
C0814F02,C0814F025,-112.29,37.11
C0814F03,C0814F031,-110.5,36.57
C0814F03,C0814F032,-110.5,36.57
C0814F03,C0814F033,-110.5,36.57
C0814F03,C0814F034,-110.5,36.57
C0814F03,C0814F035,-110.5,36.57
C0814F04,C0814F041,-110.73,36.94
C0814F04,C0814F042,-110.73,36.94
C0814F04,C0814F043,-110.73,36.94
C0814F04,C0814F044,-110.73,36.94
C0814F04,C0814F045,-110.73,36.94
C0814P01,C0814P011,-112.54,36.94
C0814P01,C0814P012,-112.54,36.94
C0814P01,C0814P013,-112.54,36.94
C0814P01,C0814P014,-112.54,36.94
C0814P01,C0814P015,-112.54,36.94
C0814R07,C0814R071,-110.68,35.68
C0814R07,C0814R072,-110.68,35.68
C0814R07,C0814R073,-110.68,35.68
C0814R07,C0814R074,-110.68,35.68
C0814R07,C0814R075,-110.68,35.68
C0814R08,C0814R081,-110.58,35.89
C0814R08,C0814R082,-110.58,35.89
C0814R08,C0814R083,-110.58,35.89
C0814R08,C0814R084,-110.58,35.89
C0814R08,C0814R085,-110.58,35.89
C0814R10,C0814R101,-109.21,36.93
C0814R10,C0814R102,-109.21,36.93
C0814R10,C0814R103,-109.21,36.93
C0814R10,C0814R104,-109.21,36.93
C0814R10,C0814R105,-109.21,36.93
C0814R14,C0814R141,-113.05,37.02
C0814R14,C0814R142,-113.05,37.02
C0814R14,C0814R143,-113.05,37.02
C0814R14,C0814R144,-113.05,37.02
C0814R14,C0814R145,-113.05,37.02
C0814R17,C0814R171,-110.59,35.88
C0814R17,C0814R172,-110.59,35.88
C0814R17,C0814R173,-110.59,35.88
C0814R17,C0814R174,-110.59,35.88
C0814R17,C0814R175,-110.59,35.88
C0814R18,C0814R181,-109.89,36.81
C0814R18,C0814R182,-109.89,36.81
C0814R18,C0814R183,-109.89,36.81
C0814R18,C0814R184,-109.89,36.81
C0814R18,C0814R185,-109.89,36.81
F0207R01,F0207R011,-113.65,37.02
F0207R01,F0207R012,-113.65,37.02
F0207R01,F0207R013,-113.65,37.02
F0207R01,F0207R014,-113.65,37.02
F0207R01,F0207R015,-113.65,37.02
F0207R99,F0207R991,-113.85,35.51
F0207R99,F0207R992,-113.85,35.51
F0207R99,F0207R993,-113.85,35.51
F0207R99,F0207R994,-113.85,35.51
F0207R99,F0207R995,-113.85,35.51
F0302F09,F0302F091,-112.56,40.42
F0302F09,F0302F092,-112.56,40.42
F0302F09,F0302F093,-112.56,40.42
F0302F09,F0302F094,-112.56,40.42
F0302F09,F0302F095,-112.56,40.42
F0305F06,F0305F061,-114.1,37.78
F0305F06,F0305F062,-114.1,37.78
F0305F06,F0305F063,-114.1,37.78
F0305F06,F0305F064,-114.1,37.78
F0305F06,F0305F065,-114.1,37.78
F0305R03,F0305R031,-113.78,38.11
F0305R03,F0305R033,-113.78,38.11
F0305R03,F0305R034,-113.78,38.11
F0305R03,F0305R035,-113.78,38.11
F0306F10,F0306F101,-114.1,37.46
F0306F10,F0306F102,-114.1,37.46
F0306F10,F0306F103,-114.1,37.46
F0306F10,F0306F104,-114.1,37.46
F0306F10,F0306F105,-114.1,37.46
F0308F08,F0308F081,-113.58,38.08
F0308F08,F0308F082,-113.58,38.08
F0308F08,F0308F083,-113.58,38.08
F0308F08,F0308F084,-113.58,38.08
F0308F08,F0308F085,-113.58,38.08
F0601F02,F0601F021,-109.4,39.34
F0601F02,F0601F022,-109.4,39.34
F0601F02,F0601F023,-109.4,39.34
F0601F02,F0601F024,-109.4,39.34
F0601F02,F0601F025,-109.4,39.34
F0601R01,F0601R011,-110.52,39.78
F0601R01,F0601R012,-110.52,39.78
F0601R01,F0601R013,-110.52,39.78
F0601R01,F0601R014,-110.52,39.78
F0601R01,F0601R015,-110.52,39.78
F0601R03,F0601R031,-110.39,39.4
F0601R03,F0601R032,-110.39,39.4
F0601R03,F0601R033,-110.39,39.4
F0601R03,F0601R034,-110.39,39.4
F0601R03,F0601R035,-110.39,39.4
F0601R04,F0601R041,-109.49,39.03
F0601R04,F0601R042,-109.49,39.03
F0601R05,F0601R051,-110.05,38.93
F0601R05,F0601R053,-110.05,38.93
F0601R05,F0601R054,-110.05,38.93
F0601R05,F0601R055,-110.05,38.93
F0601R07,F0601R071,-111.13,38.84
F0601R07,F0601R072,-111.13,38.84
F0601R07,F0601R073,-111.13,38.84
F0601R07,F0601R074,-111.13,38.84
F0601R07,F0601R075,-111.13,38.84
F0601R10,F0601R101,-111.12,38.95
F0601R10,F0601R102,-111.12,38.95
F0601R10,F0601R103,-111.12,38.95
F0601R10,F0601R104,-111.12,38.95
F0601R10,F0601R105,-111.12,38.95
F0602R01,F0602R011,-110.6,39.46
F0602R01,F0602R012,-110.6,39.46
F0602R01,F0602R013,-110.6,39.46
F0602R01,F0602R014,-110.6,39.46
F0602R01,F0602R015,-110.6,39.46
F0602R03,F0602R031,-110.95,39.19
F0602R03,F0602R032,-110.95,39.19
F0602R03,F0602R033,-110.95,39.19
F0602R03,F0602R034,-110.95,39.19
F0602R03,F0602R035,-110.95,39.19
F0602R06,F0602R061,-110.58,39.58
F0602R06,F0602R062,-110.58,39.58
F0602R06,F0602R063,-110.58,39.58
F0602R06,F0602R064,-110.58,39.58
F0602R06,F0602R065,-110.58,39.58
F0609F01,F0609F011,-109.75,39.0
F0609F01,F0609F012,-109.75,39.0
F0609F01,F0609F013,-109.75,39.0
F0609F01,F0609F014,-109.75,39.0
F0609R01,F0609R011,-109.72,39.04
F0609R01,F0609R012,-109.72,39.04
F0609R01,F0609R013,-109.72,39.04
F0609R01,F0609R014,-109.72,39.04
F0609R01,F0609R015,-109.72,39.04
F0609R04,F0609R041,-109.93,39.12
F0609R04,F0609R042,-109.93,39.12
F0609R04,F0609R043,-109.93,39.12
F0609R04,F0609R044,-109.93,39.12
F0609R04,F0609R045,-109.93,39.12
F0801R02,F0801R021,-111.76,36.85
F0801R02,F0801R022,-111.76,36.85
F0801R02,F0801R023,-111.76,36.85
F0801R02,F0801R024,-111.76,36.85
F0801R02,F0801R025,-111.76,36.85
F0804F04,F0804F041,-111.09,37.92
F0804F04,F0804F042,-111.09,37.92
F0804F04,F0804F043,-111.09,37.92
F0804F04,F0804F044,-111.09,37.92
F0804F04,F0804F045,-111.09,37.92
F0804R02,F0804R021,-110.59,37.31
F0804R02,F0804R022,-110.59,37.31
F0804R02,F0804R023,-110.59,37.31
F0804R02,F0804R024,-110.59,37.31
F0804R02,F0804R025,-110.59,37.31
F0806F04,F0806F041,-109.21,38.07
F0806F04,F0806F042,-109.21,38.07
F0806F04,F0806F043,-109.21,38.07
F0806F04,F0806F044,-109.21,38.07
F0806F04,F0806F045,-109.21,38.07
F0806R05,F0806R051,-110.67,37.69
F0806R05,F0806R052,-110.67,37.69
F0806R05,F0806R053,-110.67,37.69
F0806R05,F0806R054,-110.67,37.69
F0806R05,F0806R055,-110.67,37.69
F0806R09,F0806R091,-110.95,38.1
F0806R09,F0806R092,-110.95,38.1
F0806R09,F0806R093,-110.95,38.1
F0806R09,F0806R094,-110.95,38.1
F0806R09,F0806R095,-110.95,38.1
F0806R19,F0806R191,-111.18,38.39
F0806R19,F0806R192,-111.18,38.39
F0806R19,F0806R193,-111.18,38.39
F0806R19,F0806R194,-111.18,38.39
F0806R19,F0806R195,-111.18,38.39
F0811F01,F0811F011,-113.79,35.62
F0811F01,F0811F012,-113.79,35.62
F0811F01,F0811F013,-113.79,35.62
F0811F01,F0811F014,-113.79,35.62
F0811F01,F0811F015,-113.79,35.62
C0506P01,C0506P011,-104.65,38.2
C0506P01,C0506P012,-104.65,38.2
C0506P01,C0506P013,-104.65,38.2
C0506P01,C0506P014,-104.65,38.2
C0506P01,C0506P015,-104.65,38.2
C0506P07,C0506P071,-104.16,39.6
C0506P07,C0506P072,-104.16,39.6
C0506P07,C0506P073,-104.16,39.6
C0506P07,C0506P074,-104.16,39.6
C0506P07,C0506P075,-104.16,39.6
C0506R05,C0506R052,-104.99,38.29
C0506R05,C0506R053,-104.99,38.29
C0506R05,C0506R054,-104.99,38.29
C0506R05,C0506R055,-104.99,38.29
C0506W09,C0506W091,-104.68,37.67
C0506W09,C0506W092,-104.68,37.67
C0506W09,C0506W093,-104.68,37.67
C0506W09,C0506W094,-104.68,37.67
C0506W09,C0506W095,-104.68,37.67
C0509R19,C0509R191,-104.15,38.18
C0509R19,C0509R192,-104.15,38.18
C0509R19,C0509R193,-104.15,38.18
C0509R19,C0509R194,-104.15,38.18
C0509R19,C0509R195,-104.15,38.18
C0601C01,C0601C011,-109.12,38.06
C0601C01,C0601C012,-109.12,38.06
C0601C01,C0601C013,-109.12,38.06
C0601C01,C0601C014,-109.12,38.06
C0601C01,C0601C015,-109.12,38.06
C0601C02,C0601C021,-108.7,37.47
C0601C02,C0601C022,-108.7,37.47
C0601C02,C0601C023,-108.7,37.47
C0601C02,C0601C024,-108.7,37.47
C0601C02,C0601C025,-108.7,37.47
C0601C03,C0601C031,-108.7,37.52
C0601C03,C0601C032,-108.7,37.52
C0601C03,C0601C033,-108.7,37.52
C0601C03,C0601C034,-108.7,37.52
C0601C03,C0601C035,-108.7,37.52
C0601C04,C0601C041,-107.47,37.03
C0601C04,C0601C042,-107.47,37.03
C0601C04,C0601C043,-107.47,37.03
C0601C04,C0601C044,-107.47,37.03
C0601C04,C0601C045,-107.47,37.03
C0601F01,C0601F011,-107.35,36.39
C0601F01,C0601F012,-107.35,36.39
C0601F01,C0601F013,-107.35,36.39
C0601F01,C0601F014,-107.35,36.39
C0601F01,C0601F015,-107.35,36.39
C0601F02,C0601F021,-105.35,39.49
C0601F02,C0601F022,-105.35,39.49
C0601F02,C0601F023,-105.35,39.49
C0601F02,C0601F024,-105.35,39.49
C0601F02,C0601F025,-105.35,39.49
C0601F03,C0601F031,-105.29,39.51
C0601F03,C0601F032,-105.29,39.51
C0601F03,C0601F033,-105.29,39.51
C0601F03,C0601F034,-105.29,39.51
C0601F03,C0601F035,-105.29,39.51
C0601F05,C0601F051,-105.43,39.52
C0601F05,C0601F052,-105.43,39.52
C0601F05,C0601F053,-105.43,39.52
C0601F05,C0601F054,-105.43,39.52
C0601F05,C0601F055,-105.43,39.52
C0601F06,C0601F061,-105.46,39.79
C0601F06,C0601F062,-105.46,39.79
C0601F06,C0601F063,-105.46,39.79
C0601F06,C0601F064,-105.46,39.79
C0601F06,C0601F065,-105.46,39.79
C0601F07,C0601F071,-107.66,37.38
C0601F07,C0601F072,-107.66,37.38
C0601F07,C0601F073,-107.66,37.38
C0601F07,C0601F074,-107.66,37.38
C0601F07,C0601F075,-107.66,37.38
C0601P03,C0601P031,-105.21,40.04
C0601P03,C0601P032,-105.21,40.04
C0601P03,C0601P033,-105.21,40.04
C0601P03,C0601P034,-105.21,40.04
C0601P03,C0601P035,-105.21,40.04
C0601P04,C0601P041,-107.65,38.76
C0601P04,C0601P042,-107.65,38.76
C0601P04,C0601P043,-107.65,38.76
C0601P04,C0601P044,-107.65,38.76
C0601P04,C0601P045,-107.65,38.76
C0601R01,C0601R011,-105.32,38.86
C0601R01,C0601R012,-105.32,38.86
C0601R01,C0601R013,-105.32,38.86
C0601R01,C0601R014,-105.32,38.86
C0601R01,C0601R015,-105.32,38.86
C0601R04,C0601R041,-107.93,38.43
C0601R04,C0601R042,-107.93,38.43
C0601R04,C0601R043,-107.93,38.43
C0601R04,C0601R044,-107.93,38.43
C0601R04,C0601R045,-107.93,38.43
C0601R06,C0601R061,-107.94,39.81
C0601R06,C0601R062,-107.94,39.81
C0601R06,C0601R063,-107.94,39.81
C0601R06,C0601R064,-107.94,39.81
C0601R06,C0601R065,-107.94,39.81
C0601R10,C0601R101,-109.14,37.96
C0601R10,C0601R102,-109.14,37.96
C0601R10,C0601R103,-109.14,37.96
C0601R10,C0601R104,-109.14,37.96
C0601R10,C0601R105,-109.14,37.96
C0601X01,C0601X011,-108.99,37.92
C0601X01,C0601X012,-108.99,37.92
C0601X01,C0601X013,-108.99,37.92
C0601X01,C0601X014,-108.99,37.92
C0601X01,C0601X015,-108.99,37.92
C0602C01,C0602C011,-107.93,40.45
C0602C01,C0602C012,-107.93,40.45
C0602C01,C0602C013,-107.93,40.45
C0602C01,C0602C014,-107.93,40.45
C0602C01,C0602C015,-107.93,40.45
C0602R03,C0602R031,-107.12,35.65
C0602R03,C0602R032,-107.12,35.65
C0602R03,C0602R033,-107.12,35.65
C0602R03,C0602R034,-107.12,35.65
C0602R03,C0602R035,-107.12,35.65
C0602W01,C0602W011,-108.19,39.34
C0602W01,C0602W012,-108.19,39.34
C0602W01,C0602W013,-108.19,39.34
C0602W01,C0602W014,-108.19,39.34
C0602W01,C0602W015,-108.19,39.34
C0602W04,C0602W041,-106.37,35.53
C0602W04,C0602W042,-106.37,35.53
C0602W04,C0602W043,-106.37,35.53
C0602W04,C0602W044,-106.37,35.53
C0602W04,C0602W045,-106.37,35.53
C0603F01,C0603F011,-105.44,39.76
C0603F01,C0603F012,-105.44,39.76
C0603F01,C0603F013,-105.44,39.76
C0603F01,C0603F014,-105.44,39.76
C0603F01,C0603F015,-105.44,39.76
C0603F02,C0603F021,-106.46,38.47
C0603F02,C0603F022,-106.46,38.47
C0603F02,C0603F023,-106.46,38.47
C0603F02,C0603F024,-106.46,38.47
C0603F02,C0603F025,-106.46,38.47
C0603F03,C0603F031,-105.63,39.76
C0603F03,C0603F032,-105.63,39.76
C0603F03,C0603F033,-105.63,39.76
C0603F03,C0603F034,-105.63,39.76
C0603F03,C0603F035,-105.63,39.76
C0603P01,C0603P011,-106.16,38.88
C0603P01,C0603P012,-106.16,38.88
C0603P01,C0603P013,-106.16,38.88
C0603P01,C0603P014,-106.16,38.88
C0603P01,C0603P015,-106.16,38.88
C0603R01,C0603R011,-105.64,37.53
C0603R01,C0603R012,-105.64,37.53
C0603R01,C0603R013,-105.64,37.53
C0603R01,C0603R014,-105.64,37.53
C0603R01,C0603R015,-105.64,37.53
C0603R02,C0603R021,-106.33,37.7
C0603R02,C0603R022,-106.33,37.7
C0603R02,C0603R023,-106.33,37.7
C0603R02,C0603R024,-106.33,37.7
C0603R02,C0603R025,-106.33,37.7
C0603R03,C0603R031,-105.86,39.04
C0603R03,C0603R032,-105.86,39.04
C0603R03,C0603R033,-105.86,39.04
C0603R03,C0603R034,-105.86,39.04
C0603R03,C0603R035,-105.86,39.04
C0603R04,C0603R041,-104.47,38.71
C0603R04,C0603R042,-104.47,38.71
C0603R04,C0603R043,-104.47,38.71
C0603R04,C0603R044,-104.47,38.71
C0603R04,C0603R045,-104.47,38.71
C0603R05,C0603R051,-105.61,37.63
C0603R05,C0603R052,-105.61,37.63
C0603R05,C0603R053,-105.61,37.63
C0603R05,C0603R054,-105.61,37.63
C0603R05,C0603R055,-105.61,37.63
C0603R06,C0603R061,-105.64,37.56
C0603R06,C0603R062,-105.64,37.56
C0603R06,C0603R063,-105.64,37.56
C0603R06,C0603R064,-105.64,37.56
C0603R06,C0603R065,-105.64,37.56
C0603R07,C0603R071,-105.77,39.05
C0603R07,C0603R072,-105.77,39.05
C0603R07,C0603R073,-105.77,39.05
C0603R07,C0603R074,-105.77,39.05
C0603R07,C0603R075,-105.77,39.05
C0603R08,C0603R081,-105.66,37.47
C0603R08,C0603R082,-105.66,37.47
C0603R08,C0603R083,-105.66,37.47
